Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ecuador,ECU,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,23419962000.00,20267391000.00,24152535000.00,29835487000.00,33196153000.00,35336985000.00,37413748000.00,31645957000.00,32003058000.00,33920756000.00,35003501000.00,34665680000.00,
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,58960618182.00,67686770146.00,78328132937.00,84846721862.00,109657000000.00,115108000000.00,121877000000.00,121868000000.00,108055000000.00,79438878639.00,87721316544.00,107997000000.00,
Euro area,EMU,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,3331350000000.00,2856040000000.00,2823240000000.00,3047280000000.00,2806980000000.00,2893150000000.00,2947100000000.00,2592860000000.00,2667250000000.00,2819800000000.00,3049670000000.00,2948570000000.00,
Eritrea,ERI,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,357671544.70,405118699.20,,,,,,,,,,,
Spain,ESP,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,427278000000.00,369906000000.00,329036000000.00,326530000000.00,278671000000.00,274739000000.00,274984000000.00,240063000000.00,246520000000.00,264559000000.00,283842000000.00,281606000000.00,
Estonia,EST,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,6382212392.00,4608855932.00,4766810087.00,5963380928.00,5816442782.00,6365032805.00,6589191681.00,5460290320.00,5762319449.00,6448259468.00,7423835044.00,7136201650.00,
Ethiopia,ETH,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2762680333.00,3141068231.00,2824291475.00,3088120223.00,4104183715.00,5214885623.00,7491703730.00,10526636527.00,16295156520.00,19283111445.00,23010337250.00,23807780877.00,
European Union,EUU,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,3923510000000.00,3342300000000.00,3334390000000.00,3621030000000.00,3331990000000.00,3431060000000.00,3500430000000.00,3082060000000.00,3162360000000.00,3351570000000.00,3629430000000.00,3528390000000.00,
Fragile and conflict affected situations,FCS,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,459666000000.00,376237000000.00,508061000000.00,557660000000.00,603773000000.00,615329000000.00,649644000000.00,,,,,,
Finland,FIN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,84123333822.00,64791608780.00,65181549615.00,68896417662.00,60388521651.00,63268165812.00,63401952013.00,54638174849.00,56536519898.00,62029663719.00,66217300319.00,64431355412.00,
Fiji,FJI,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,566742988.00,478757375.90,533025387.10,657259536.00,664226716.60,684598783.50,729164512.00,710401840.20,798825512.00,840165900.60,861432260.20,,
